Fra_dato;Mængde;Måleenhed;Kvalitet;Type
29/03/2023 18.00;0;KWH;Målt;Tidsserie
29/03/2023 19.00;0;KWH;Målt;Tidsserie
29/03/2023 20.00;0;KWH;Målt;Tidsserie
29/03/2023 21.00;0;KWH;Målt;Tidsserie
29/03/2023 22.00;0;KWH;Målt;Tidsserie
29/03/2023 23.00;0;KWH;Målt;Tidsserie
30/03/2023 00.00;0;KWH;Målt;Tidsserie
30/03/2023 01.00;0;KWH;Målt;Tidsserie
30/03/2023 02.00;0;KWH;Målt;Tidsserie
30/03/2023 03.00;0;KWH;Målt;Tidsserie
30/03/2023 04.00;0;KWH;Målt;Tidsserie
30/03/2023 05.00;0;KWH;Målt;Tidsserie
30/03/2023 06.00;0;KWH;Målt;Tidsserie
30/03/2023 07.00;0;KWH;Målt;Tidsserie
30/03/2023 08.00;0;KWH;Målt;Tidsserie
30/03/2023 09.00;0;KWH;Målt;Tidsserie
30/03/2023 10.00;0;KWH;Målt;Tidsserie
30/03/2023 11.00;0;KWH;Målt;Tidsserie
30/03/2023 12.00;0;KWH;Målt;Tidsserie
30/03/2023 13.00;0;KWH;Målt;Tidsserie
30/03/2023 14.00;0;KWH;Målt;Tidsserie
30/03/2023 15.00;0;KWH;Målt;Tidsserie
30/03/2023 16.00;0;KWH;Målt;Tidsserie
30/03/2023 17.00;0;KWH;Målt;Tidsserie
30/03/2023 18.00;0;KWH;Målt;Tidsserie
30/03/2023 19.00;0;KWH;Målt;Tidsserie
30/03/2023 20.00;0;KWH;Målt;Tidsserie
30/03/2023 21.00;0;KWH;Målt;Tidsserie
30/03/2023 22.00;0;KWH;Målt;Tidsserie
30/03/2023 23.00;0;KWH;Målt;Tidsserie
31/03/2023 00.00;0;KWH;Målt;Tidsserie
31/03/2023 01.00;0;KWH;Målt;Tidsserie
31/03/2023 02.00;0;KWH;Målt;Tidsserie
31/03/2023 03.00;0;KWH;Målt;Tidsserie
31/03/2023 04.00;0;KWH;Målt;Tidsserie
31/03/2023 05.00;0;KWH;Målt;Tidsserie
31/03/2023 06.00;0;KWH;Målt;Tidsserie
31/03/2023 07.00;0;KWH;Målt;Tidsserie
31/03/2023 08.00;0;KWH;Målt;Tidsserie
31/03/2023 09.00;0;KWH;Målt;Tidsserie
31/03/2023 10.00;0;KWH;Målt;Tidsserie
31/03/2023 11.00;0;KWH;Målt;Tidsserie
31/03/2023 12.00;0;KWH;Målt;Tidsserie
31/03/2023 13.00;0;KWH;Målt;Tidsserie
31/03/2023 14.00;0;KWH;Målt;Tidsserie
31/03/2023 15.00;0;KWH;Målt;Tidsserie
31/03/2023 16.00;0;KWH;Målt;Tidsserie
31/03/2023 17.00;0;KWH;Målt;Tidsserie
31/03/2023 18.00;0;KWH;Målt;Tidsserie
31/03/2023 19.00;0;KWH;Målt;Tidsserie
31/03/2023 20.00;0;KWH;Målt;Tidsserie
31/03/2023 21.00;0;KWH;Målt;Tidsserie
31/03/2023 22.00;0;KWH;Målt;Tidsserie
31/03/2023 23.00;0;KWH;Målt;Tidsserie
01/04/2023 00.00;0;KWH;Målt;Tidsserie
01/04/2023 01.00;0;KWH;Målt;Tidsserie
01/04/2023 02.00;0;KWH;Målt;Tidsserie
01/04/2023 03.00;0;KWH;Målt;Tidsserie
01/04/2023 04.00;0;KWH;Målt;Tidsserie
01/04/2023 05.00;0;KWH;Målt;Tidsserie
01/04/2023 06.00;0;KWH;Målt;Tidsserie
01/04/2023 07.00;0;KWH;Målt;Tidsserie
01/04/2023 08.00;0;KWH;Målt;Tidsserie
01/04/2023 09.00;0;KWH;Målt;Tidsserie
01/04/2023 10.00;0;KWH;Målt;Tidsserie
01/04/2023 11.00;0;KWH;Målt;Tidsserie
01/04/2023 12.00;0;KWH;Målt;Tidsserie
01/04/2023 13.00;0;KWH;Målt;Tidsserie
01/04/2023 14.00;0;KWH;Målt;Tidsserie
01/04/2023 15.00;0;KWH;Målt;Tidsserie
01/04/2023 16.00;0;KWH;Målt;Tidsserie
01/04/2023 17.00;0;KWH;Målt;Tidsserie
01/04/2023 18.00;0;KWH;Målt;Tidsserie
01/04/2023 19.00;0;KWH;Målt;Tidsserie
01/04/2023 20.00;0;KWH;Målt;Tidsserie
01/04/2023 21.00;0;KWH;Målt;Tidsserie
01/04/2023 22.00;0;KWH;Målt;Tidsserie
01/04/2023 23.00;0;KWH;Målt;Tidsserie
02/04/2023 00.00;0;KWH;Målt;Tidsserie
02/04/2023 01.00;0;KWH;Målt;Tidsserie
02/04/2023 02.00;0;KWH;Målt;Tidsserie
02/04/2023 03.00;0;KWH;Målt;Tidsserie
02/04/2023 04.00;0;KWH;Målt;Tidsserie
02/04/2023 05.00;0;KWH;Målt;Tidsserie
02/04/2023 06.00;0;KWH;Målt;Tidsserie
02/04/2023 07.00;0;KWH;Målt;Tidsserie
02/04/2023 08.00;0;KWH;Målt;Tidsserie
02/04/2023 09.00;0;KWH;Målt;Tidsserie
02/04/2023 10.00;0;KWH;Målt;Tidsserie
02/04/2023 11.00;0;KWH;Målt;Tidsserie
02/04/2023 12.00;0;KWH;Målt;Tidsserie
02/04/2023 13.00;0;KWH;Målt;Tidsserie
02/04/2023 14.00;0;KWH;Målt;Tidsserie
02/04/2023 15.00;0;KWH;Målt;Tidsserie
02/04/2023 16.00;0;KWH;Målt;Tidsserie
02/04/2023 17.00;0;KWH;Målt;Tidsserie
02/04/2023 18.00;0;KWH;Målt;Tidsserie
02/04/2023 19.00;0;KWH;Målt;Tidsserie
02/04/2023 20.00;0;KWH;Målt;Tidsserie
02/04/2023 21.00;0;KWH;Målt;Tidsserie
02/04/2023 22.00;0;KWH;Målt;Tidsserie
02/04/2023 23.00;0;KWH;Målt;Tidsserie
03/04/2023 00.00;0;KWH;Målt;Tidsserie
03/04/2023 01.00;0;KWH;Målt;Tidsserie
03/04/2023 02.00;0;KWH;Målt;Tidsserie
03/04/2023 03.00;0;KWH;Målt;Tidsserie
03/04/2023 04.00;0;KWH;Målt;Tidsserie
03/04/2023 05.00;0;KWH;Målt;Tidsserie
03/04/2023 06.00;0;KWH;Målt;Tidsserie
03/04/2023 07.00;0;KWH;Målt;Tidsserie
03/04/2023 08.00;0;KWH;Målt;Tidsserie
03/04/2023 09.00;0;KWH;Målt;Tidsserie
03/04/2023 10.00;0;KWH;Målt;Tidsserie
03/04/2023 11.00;0;KWH;Målt;Tidsserie
03/04/2023 12.00;0;KWH;Målt;Tidsserie
03/04/2023 13.00;0;KWH;Målt;Tidsserie
03/04/2023 14.00;0;KWH;Målt;Tidsserie
03/04/2023 15.00;0;KWH;Målt;Tidsserie
03/04/2023 16.00;0;KWH;Målt;Tidsserie
03/04/2023 17.00;0;KWH;Målt;Tidsserie
03/04/2023 18.00;0;KWH;Målt;Tidsserie
03/04/2023 19.00;0;KWH;Målt;Tidsserie
03/04/2023 20.00;0;KWH;Målt;Tidsserie
03/04/2023 21.00;0;KWH;Målt;Tidsserie
03/04/2023 22.00;0;KWH;Målt;Tidsserie
03/04/2023 23.00;0;KWH;Målt;Tidsserie
04/04/2023 00.00;0;KWH;Målt;Tidsserie
04/04/2023 01.00;0;KWH;Målt;Tidsserie
04/04/2023 02.00;0;KWH;Målt;Tidsserie
04/04/2023 03.00;0;KWH;Målt;Tidsserie
04/04/2023 04.00;0;KWH;Målt;Tidsserie
04/04/2023 05.00;0;KWH;Målt;Tidsserie
04/04/2023 06.00;0;KWH;Målt;Tidsserie
04/04/2023 07.00;0;KWH;Målt;Tidsserie
04/04/2023 08.00;0;KWH;Målt;Tidsserie
04/04/2023 09.00;0;KWH;Målt;Tidsserie
04/04/2023 10.00;0;KWH;Målt;Tidsserie
04/04/2023 11.00;0;KWH;Målt;Tidsserie
04/04/2023 12.00;0;KWH;Målt;Tidsserie
04/04/2023 13.00;0;KWH;Målt;Tidsserie
04/04/2023 14.00;0;KWH;Målt;Tidsserie
04/04/2023 15.00;0;KWH;Målt;Tidsserie
04/04/2023 16.00;0;KWH;Målt;Tidsserie
04/04/2023 17.00;0;KWH;Målt;Tidsserie
04/04/2023 18.00;0;KWH;Målt;Tidsserie
04/04/2023 19.00;0;KWH;Målt;Tidsserie
04/04/2023 20.00;0;KWH;Målt;Tidsserie
04/04/2023 21.00;0;KWH;Målt;Tidsserie
04/04/2023 22.00;0;KWH;Målt;Tidsserie
04/04/2023 23.00;0;KWH;Målt;Tidsserie
05/04/2023 00.00;0;KWH;Målt;Tidsserie
05/04/2023 01.00;0;KWH;Målt;Tidsserie
05/04/2023 02.00;0;KWH;Målt;Tidsserie
05/04/2023 03.00;0;KWH;Målt;Tidsserie
05/04/2023 04.00;0;KWH;Målt;Tidsserie
05/04/2023 05.00;0;KWH;Målt;Tidsserie
05/04/2023 06.00;0;KWH;Målt;Tidsserie
05/04/2023 07.00;0;KWH;Målt;Tidsserie
05/04/2023 08.00;0;KWH;Målt;Tidsserie
05/04/2023 09.00;0;KWH;Målt;Tidsserie
05/04/2023 10.00;0;KWH;Målt;Tidsserie
05/04/2023 11.00;0;KWH;Målt;Tidsserie
05/04/2023 12.00;0;KWH;Målt;Tidsserie
05/04/2023 13.00;0;KWH;Målt;Tidsserie
05/04/2023 14.00;0;KWH;Målt;Tidsserie
05/04/2023 15.00;0;KWH;Målt;Tidsserie
05/04/2023 16.00;0;KWH;Målt;Tidsserie
05/04/2023 17.00;0;KWH;Målt;Tidsserie
05/04/2023 18.00;0;KWH;Målt;Tidsserie
05/04/2023 19.00;0;KWH;Målt;Tidsserie
05/04/2023 20.00;0;KWH;Målt;Tidsserie
05/04/2023 21.00;0;KWH;Målt;Tidsserie
05/04/2023 22.00;0;KWH;Målt;Tidsserie
05/04/2023 23.00;0;KWH;Målt;Tidsserie
06/04/2023 00.00;0;KWH;Målt;Tidsserie
06/04/2023 01.00;0;KWH;Målt;Tidsserie
06/04/2023 02.00;0;KWH;Målt;Tidsserie
06/04/2023 03.00;0;KWH;Målt;Tidsserie
06/04/2023 04.00;0;KWH;Målt;Tidsserie
06/04/2023 05.00;0;KWH;Målt;Tidsserie
06/04/2023 06.00;0;KWH;Målt;Tidsserie
06/04/2023 07.00;0;KWH;Målt;Tidsserie
06/04/2023 08.00;0;KWH;Målt;Tidsserie
06/04/2023 09.00;0;KWH;Målt;Tidsserie
06/04/2023 10.00;0;KWH;Målt;Tidsserie
06/04/2023 11.00;0;KWH;Målt;Tidsserie
06/04/2023 12.00;0;KWH;Målt;Tidsserie
06/04/2023 13.00;0;KWH;Målt;Tidsserie
06/04/2023 14.00;0;KWH;Målt;Tidsserie
06/04/2023 15.00;0;KWH;Målt;Tidsserie
06/04/2023 16.00;0;KWH;Målt;Tidsserie
06/04/2023 17.00;0;KWH;Målt;Tidsserie
06/04/2023 18.00;0;KWH;Målt;Tidsserie
06/04/2023 19.00;0;KWH;Målt;Tidsserie
06/04/2023 20.00;0;KWH;Målt;Tidsserie
06/04/2023 21.00;0;KWH;Målt;Tidsserie
06/04/2023 22.00;0;KWH;Målt;Tidsserie
06/04/2023 23.00;0;KWH;Målt;Tidsserie
07/04/2023 00.00;0;KWH;Målt;Tidsserie
07/04/2023 01.00;0;KWH;Målt;Tidsserie
07/04/2023 02.00;0;KWH;Målt;Tidsserie
07/04/2023 03.00;0;KWH;Målt;Tidsserie
07/04/2023 04.00;0;KWH;Målt;Tidsserie
07/04/2023 05.00;0;KWH;Målt;Tidsserie
07/04/2023 06.00;0;KWH;Målt;Tidsserie
07/04/2023 07.00;0;KWH;Målt;Tidsserie
07/04/2023 08.00;0;KWH;Målt;Tidsserie
07/04/2023 09.00;0;KWH;Målt;Tidsserie
07/04/2023 10.00;0;KWH;Målt;Tidsserie
07/04/2023 11.00;0;KWH;Målt;Tidsserie
07/04/2023 12.00;0;KWH;Målt;Tidsserie
07/04/2023 13.00;0;KWH;Målt;Tidsserie
07/04/2023 14.00;0;KWH;Målt;Tidsserie
07/04/2023 15.00;0;KWH;Målt;Tidsserie
07/04/2023 16.00;0;KWH;Målt;Tidsserie
07/04/2023 17.00;0;KWH;Målt;Tidsserie
07/04/2023 18.00;0;KWH;Målt;Tidsserie
07/04/2023 19.00;0;KWH;Målt;Tidsserie
07/04/2023 20.00;0;KWH;Målt;Tidsserie
07/04/2023 21.00;0;KWH;Målt;Tidsserie
07/04/2023 22.00;0;KWH;Målt;Tidsserie
07/04/2023 23.00;0;KWH;Målt;Tidsserie
08/04/2023 00.00;0;KWH;Målt;Tidsserie
08/04/2023 01.00;0;KWH;Målt;Tidsserie
08/04/2023 02.00;0;KWH;Målt;Tidsserie
08/04/2023 03.00;0;KWH;Målt;Tidsserie
08/04/2023 04.00;0;KWH;Målt;Tidsserie
08/04/2023 05.00;0;KWH;Målt;Tidsserie
08/04/2023 06.00;0;KWH;Målt;Tidsserie
08/04/2023 07.00;0;KWH;Målt;Tidsserie
08/04/2023 08.00;0;KWH;Målt;Tidsserie
08/04/2023 09.00;0;KWH;Målt;Tidsserie
08/04/2023 10.00;0;KWH;Målt;Tidsserie
08/04/2023 11.00;0;KWH;Målt;Tidsserie
08/04/2023 12.00;0;KWH;Målt;Tidsserie
08/04/2023 13.00;0;KWH;Målt;Tidsserie
08/04/2023 14.00;0;KWH;Målt;Tidsserie
08/04/2023 15.00;0;KWH;Målt;Tidsserie
08/04/2023 16.00;0;KWH;Målt;Tidsserie
08/04/2023 17.00;0;KWH;Målt;Tidsserie
08/04/2023 18.00;0;KWH;Målt;Tidsserie
08/04/2023 19.00;0;KWH;Målt;Tidsserie
08/04/2023 20.00;0;KWH;Målt;Tidsserie
08/04/2023 21.00;0;KWH;Målt;Tidsserie
08/04/2023 22.00;0;KWH;Målt;Tidsserie
08/04/2023 23.00;0;KWH;Målt;Tidsserie
09/04/2023 00.00;0;KWH;Målt;Tidsserie
09/04/2023 01.00;0;KWH;Målt;Tidsserie
09/04/2023 02.00;0;KWH;Målt;Tidsserie
09/04/2023 03.00;0;KWH;Målt;Tidsserie
09/04/2023 04.00;0;KWH;Målt;Tidsserie
09/04/2023 05.00;0;KWH;Målt;Tidsserie
09/04/2023 06.00;0;KWH;Målt;Tidsserie
09/04/2023 07.00;0;KWH;Målt;Tidsserie
09/04/2023 08.00;0;KWH;Målt;Tidsserie
09/04/2023 09.00;0;KWH;Målt;Tidsserie
09/04/2023 10.00;0;KWH;Målt;Tidsserie
09/04/2023 11.00;0;KWH;Målt;Tidsserie
09/04/2023 12.00;0;KWH;Målt;Tidsserie
09/04/2023 13.00;0;KWH;Målt;Tidsserie
09/04/2023 14.00;0;KWH;Målt;Tidsserie
09/04/2023 15.00;0;KWH;Målt;Tidsserie
09/04/2023 16.00;0;KWH;Målt;Tidsserie
09/04/2023 17.00;0;KWH;Målt;Tidsserie
09/04/2023 18.00;0;KWH;Målt;Tidsserie
09/04/2023 19.00;0;KWH;Målt;Tidsserie
09/04/2023 20.00;0;KWH;Målt;Tidsserie
09/04/2023 21.00;0;KWH;Målt;Tidsserie
09/04/2023 22.00;0;KWH;Målt;Tidsserie
09/04/2023 23.00;0;KWH;Målt;Tidsserie
10/04/2023 00.00;0;KWH;Målt;Tidsserie
10/04/2023 01.00;0;KWH;Målt;Tidsserie
10/04/2023 02.00;0;KWH;Målt;Tidsserie
10/04/2023 03.00;0;KWH;Målt;Tidsserie
10/04/2023 04.00;0;KWH;Målt;Tidsserie
10/04/2023 05.00;0;KWH;Målt;Tidsserie
10/04/2023 06.00;0;KWH;Målt;Tidsserie
10/04/2023 07.00;0;KWH;Målt;Tidsserie
10/04/2023 08.00;0;KWH;Målt;Tidsserie
10/04/2023 09.00;0;KWH;Målt;Tidsserie
10/04/2023 10.00;0;KWH;Målt;Tidsserie
10/04/2023 11.00;0;KWH;Målt;Tidsserie
10/04/2023 12.00;0;KWH;Målt;Tidsserie
10/04/2023 13.00;0;KWH;Målt;Tidsserie
10/04/2023 14.00;0;KWH;Målt;Tidsserie
10/04/2023 15.00;0;KWH;Målt;Tidsserie
10/04/2023 16.00;0;KWH;Målt;Tidsserie
10/04/2023 17.00;0;KWH;Målt;Tidsserie
10/04/2023 18.00;0;KWH;Målt;Tidsserie
10/04/2023 19.00;0;KWH;Målt;Tidsserie
10/04/2023 20.00;0;KWH;Målt;Tidsserie
10/04/2023 21.00;0;KWH;Målt;Tidsserie
10/04/2023 22.00;0;KWH;Målt;Tidsserie
10/04/2023 23.00;0;KWH;Målt;Tidsserie
11/04/2023 00.00;0;KWH;Målt;Tidsserie
11/04/2023 01.00;0;KWH;Målt;Tidsserie
11/04/2023 02.00;0;KWH;Målt;Tidsserie
11/04/2023 03.00;0;KWH;Målt;Tidsserie
11/04/2023 04.00;0;KWH;Målt;Tidsserie
11/04/2023 05.00;0;KWH;Målt;Tidsserie
11/04/2023 06.00;0;KWH;Målt;Tidsserie
11/04/2023 07.00;0;KWH;Målt;Tidsserie
11/04/2023 08.00;0;KWH;Målt;Tidsserie
11/04/2023 09.00;0;KWH;Målt;Tidsserie
11/04/2023 10.00;0;KWH;Målt;Tidsserie
11/04/2023 11.00;0;KWH;Målt;Tidsserie
11/04/2023 12.00;0;KWH;Målt;Tidsserie
11/04/2023 13.00;0;KWH;Målt;Tidsserie
11/04/2023 14.00;0;KWH;Målt;Tidsserie
11/04/2023 15.00;0;KWH;Målt;Tidsserie
11/04/2023 16.00;0;KWH;Målt;Tidsserie
11/04/2023 17.00;0;KWH;Målt;Tidsserie
11/04/2023 18.00;0;KWH;Målt;Tidsserie
11/04/2023 19.00;0;KWH;Målt;Tidsserie
11/04/2023 20.00;0;KWH;Målt;Tidsserie
11/04/2023 21.00;0;KWH;Målt;Tidsserie
11/04/2023 22.00;0;KWH;Målt;Tidsserie
11/04/2023 23.00;0;KWH;Målt;Tidsserie
12/04/2023 00.00;0;KWH;Målt;Tidsserie
12/04/2023 01.00;0;KWH;Målt;Tidsserie
12/04/2023 02.00;0;KWH;Målt;Tidsserie
12/04/2023 03.00;0;KWH;Målt;Tidsserie
12/04/2023 04.00;0;KWH;Målt;Tidsserie
12/04/2023 05.00;0;KWH;Målt;Tidsserie
12/04/2023 06.00;0;KWH;Målt;Tidsserie
12/04/2023 07.00;0;KWH;Målt;Tidsserie
12/04/2023 08.00;0;KWH;Målt;Tidsserie
12/04/2023 09.00;0;KWH;Målt;Tidsserie
12/04/2023 10.00;0;KWH;Målt;Tidsserie
12/04/2023 11.00;0;KWH;Målt;Tidsserie
12/04/2023 12.00;0;KWH;Målt;Tidsserie
12/04/2023 13.00;0;KWH;Målt;Tidsserie
12/04/2023 14.00;0;KWH;Målt;Tidsserie
12/04/2023 15.00;0;KWH;Målt;Tidsserie
12/04/2023 16.00;0;KWH;Målt;Tidsserie
12/04/2023 17.00;0;KWH;Målt;Tidsserie
12/04/2023 18.00;0;KWH;Målt;Tidsserie
12/04/2023 19.00;0;KWH;Målt;Tidsserie
12/04/2023 20.00;0;KWH;Målt;Tidsserie
12/04/2023 21.00;0;KWH;Målt;Tidsserie
12/04/2023 22.00;0;KWH;Målt;Tidsserie
12/04/2023 23.00;0;KWH;Målt;Tidsserie
13/04/2023 00.00;0;KWH;Målt;Tidsserie
13/04/2023 01.00;0;KWH;Målt;Tidsserie
13/04/2023 02.00;0;KWH;Målt;Tidsserie
13/04/2023 03.00;0;KWH;Målt;Tidsserie
13/04/2023 04.00;0;KWH;Målt;Tidsserie
13/04/2023 05.00;0;KWH;Målt;Tidsserie
13/04/2023 06.00;0;KWH;Målt;Tidsserie
13/04/2023 07.00;0;KWH;Målt;Tidsserie
13/04/2023 08.00;0;KWH;Målt;Tidsserie
13/04/2023 09.00;0;KWH;Målt;Tidsserie
13/04/2023 10.00;0;KWH;Målt;Tidsserie
13/04/2023 11.00;0;KWH;Målt;Tidsserie
13/04/2023 12.00;0;KWH;Målt;Tidsserie
13/04/2023 13.00;0;KWH;Målt;Tidsserie
13/04/2023 14.00;0;KWH;Målt;Tidsserie
13/04/2023 15.00;0;KWH;Målt;Tidsserie
13/04/2023 16.00;0;KWH;Målt;Tidsserie
13/04/2023 17.00;0;KWH;Målt;Tidsserie
13/04/2023 18.00;0;KWH;Målt;Tidsserie
13/04/2023 19.00;0;KWH;Målt;Tidsserie
13/04/2023 20.00;0;KWH;Målt;Tidsserie
13/04/2023 21.00;0;KWH;Målt;Tidsserie
13/04/2023 22.00;0;KWH;Målt;Tidsserie
13/04/2023 23.00;0;KWH;Målt;Tidsserie
14/04/2023 00.00;0;KWH;Målt;Tidsserie
14/04/2023 01.00;0;KWH;Målt;Tidsserie
14/04/2023 02.00;0;KWH;Målt;Tidsserie
14/04/2023 03.00;0;KWH;Målt;Tidsserie
14/04/2023 04.00;0;KWH;Målt;Tidsserie
14/04/2023 05.00;0;KWH;Målt;Tidsserie
14/04/2023 06.00;0;KWH;Målt;Tidsserie
14/04/2023 07.00;0;KWH;Målt;Tidsserie
14/04/2023 08.00;0;KWH;Målt;Tidsserie
14/04/2023 09.00;0;KWH;Målt;Tidsserie
14/04/2023 10.00;0;KWH;Målt;Tidsserie
14/04/2023 11.00;0;KWH;Målt;Tidsserie
14/04/2023 12.00;0;KWH;Målt;Tidsserie
14/04/2023 13.00;0;KWH;Målt;Tidsserie
14/04/2023 14.00;0;KWH;Målt;Tidsserie
14/04/2023 15.00;0;KWH;Målt;Tidsserie
14/04/2023 16.00;0;KWH;Målt;Tidsserie
14/04/2023 17.00;0;KWH;Målt;Tidsserie
14/04/2023 18.00;0;KWH;Målt;Tidsserie
14/04/2023 19.00;0;KWH;Målt;Tidsserie
14/04/2023 20.00;0;KWH;Målt;Tidsserie
14/04/2023 21.00;0;KWH;Målt;Tidsserie
14/04/2023 22.00;0;KWH;Målt;Tidsserie
14/04/2023 23.00;0;KWH;Målt;Tidsserie
15/04/2023 00.00;0;KWH;Målt;Tidsserie
15/04/2023 01.00;0;KWH;Målt;Tidsserie
15/04/2023 02.00;0;KWH;Målt;Tidsserie
15/04/2023 03.00;0;KWH;Målt;Tidsserie
15/04/2023 04.00;0;KWH;Målt;Tidsserie
15/04/2023 05.00;0;KWH;Målt;Tidsserie
15/04/2023 06.00;0;KWH;Målt;Tidsserie
15/04/2023 07.00;0;KWH;Målt;Tidsserie
15/04/2023 08.00;0;KWH;Målt;Tidsserie
15/04/2023 09.00;0;KWH;Målt;Tidsserie
15/04/2023 10.00;0;KWH;Målt;Tidsserie
15/04/2023 11.00;0;KWH;Målt;Tidsserie
15/04/2023 12.00;0;KWH;Målt;Tidsserie
15/04/2023 13.00;0;KWH;Målt;Tidsserie
15/04/2023 14.00;0;KWH;Målt;Tidsserie
15/04/2023 15.00;0;KWH;Målt;Tidsserie
15/04/2023 16.00;0;KWH;Målt;Tidsserie
15/04/2023 17.00;0;KWH;Målt;Tidsserie
15/04/2023 18.00;0;KWH;Målt;Tidsserie
15/04/2023 19.00;0;KWH;Målt;Tidsserie
15/04/2023 20.00;0;KWH;Målt;Tidsserie
15/04/2023 21.00;0;KWH;Målt;Tidsserie
15/04/2023 22.00;0;KWH;Målt;Tidsserie
15/04/2023 23.00;0;KWH;Målt;Tidsserie
16/04/2023 00.00;0;KWH;Målt;Tidsserie
16/04/2023 01.00;0;KWH;Målt;Tidsserie
16/04/2023 02.00;0;KWH;Målt;Tidsserie
16/04/2023 03.00;0;KWH;Målt;Tidsserie
16/04/2023 04.00;0;KWH;Målt;Tidsserie
16/04/2023 05.00;0;KWH;Målt;Tidsserie
16/04/2023 06.00;0;KWH;Målt;Tidsserie
16/04/2023 07.00;0;KWH;Målt;Tidsserie
16/04/2023 08.00;0;KWH;Målt;Tidsserie
16/04/2023 09.00;0;KWH;Målt;Tidsserie
16/04/2023 10.00;0;KWH;Målt;Tidsserie
16/04/2023 11.00;0;KWH;Målt;Tidsserie
16/04/2023 12.00;0;KWH;Målt;Tidsserie
16/04/2023 13.00;0;KWH;Målt;Tidsserie
16/04/2023 14.00;0;KWH;Målt;Tidsserie
16/04/2023 15.00;0;KWH;Målt;Tidsserie
16/04/2023 16.00;0;KWH;Målt;Tidsserie
16/04/2023 17.00;0;KWH;Målt;Tidsserie
16/04/2023 18.00;0;KWH;Målt;Tidsserie
16/04/2023 19.00;0;KWH;Målt;Tidsserie
16/04/2023 20.00;0;KWH;Målt;Tidsserie
16/04/2023 21.00;0;KWH;Målt;Tidsserie
16/04/2023 22.00;0;KWH;Målt;Tidsserie
16/04/2023 23.00;0;KWH;Målt;Tidsserie
17/04/2023 00.00;0;KWH;Målt;Tidsserie
17/04/2023 01.00;0;KWH;Målt;Tidsserie
17/04/2023 02.00;0;KWH;Målt;Tidsserie
17/04/2023 03.00;0;KWH;Målt;Tidsserie
17/04/2023 04.00;0;KWH;Målt;Tidsserie
17/04/2023 05.00;0;KWH;Målt;Tidsserie
17/04/2023 06.00;0;KWH;Målt;Tidsserie
17/04/2023 07.00;0;KWH;Målt;Tidsserie
17/04/2023 08.00;0;KWH;Målt;Tidsserie
17/04/2023 09.00;0;KWH;Målt;Tidsserie
17/04/2023 10.00;0;KWH;Målt;Tidsserie
17/04/2023 11.00;0;KWH;Målt;Tidsserie
17/04/2023 12.00;0;KWH;Målt;Tidsserie
17/04/2023 13.00;0;KWH;Målt;Tidsserie
17/04/2023 14.00;0;KWH;Målt;Tidsserie
17/04/2023 15.00;0;KWH;Målt;Tidsserie
17/04/2023 16.00;0;KWH;Målt;Tidsserie
17/04/2023 17.00;0;KWH;Målt;Tidsserie
17/04/2023 18.00;0;KWH;Målt;Tidsserie
17/04/2023 19.00;0;KWH;Målt;Tidsserie
17/04/2023 20.00;0;KWH;Målt;Tidsserie
17/04/2023 21.00;0;KWH;Målt;Tidsserie
17/04/2023 22.00;0;KWH;Målt;Tidsserie
17/04/2023 23.00;0;KWH;Målt;Tidsserie
18/04/2023 00.00;0;KWH;Målt;Tidsserie
18/04/2023 01.00;0;KWH;Målt;Tidsserie
18/04/2023 02.00;0;KWH;Målt;Tidsserie
18/04/2023 03.00;0;KWH;Målt;Tidsserie
18/04/2023 04.00;0;KWH;Målt;Tidsserie
18/04/2023 05.00;0;KWH;Målt;Tidsserie
18/04/2023 06.00;0;KWH;Målt;Tidsserie
18/04/2023 07.00;0;KWH;Målt;Tidsserie
18/04/2023 08.00;0;KWH;Målt;Tidsserie
18/04/2023 09.00;0;KWH;Målt;Tidsserie
18/04/2023 10.00;0;KWH;Målt;Tidsserie
18/04/2023 11.00;0;KWH;Målt;Tidsserie
18/04/2023 12.00;0;KWH;Målt;Tidsserie
18/04/2023 13.00;0;KWH;Målt;Tidsserie
18/04/2023 14.00;0;KWH;Målt;Tidsserie
18/04/2023 15.00;0;KWH;Målt;Tidsserie
18/04/2023 16.00;0;KWH;Målt;Tidsserie
18/04/2023 17.00;0;KWH;Målt;Tidsserie
18/04/2023 18.00;0;KWH;Målt;Tidsserie
18/04/2023 19.00;0;KWH;Målt;Tidsserie
18/04/2023 20.00;0;KWH;Målt;Tidsserie
18/04/2023 21.00;0;KWH;Målt;Tidsserie
18/04/2023 22.00;0;KWH;Målt;Tidsserie
18/04/2023 23.00;0;KWH;Målt;Tidsserie
19/04/2023 00.00;0;KWH;Målt;Tidsserie
19/04/2023 01.00;0;KWH;Målt;Tidsserie
19/04/2023 02.00;0;KWH;Målt;Tidsserie
19/04/2023 03.00;0;KWH;Målt;Tidsserie
19/04/2023 04.00;0;KWH;Målt;Tidsserie
19/04/2023 05.00;0;KWH;Målt;Tidsserie
19/04/2023 06.00;0;KWH;Målt;Tidsserie
19/04/2023 07.00;0;KWH;Målt;Tidsserie
19/04/2023 08.00;0;KWH;Målt;Tidsserie
19/04/2023 09.00;0;KWH;Målt;Tidsserie
19/04/2023 10.00;0;KWH;Målt;Tidsserie
19/04/2023 11.00;0;KWH;Målt;Tidsserie
