HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
03/03/2023;03/03/2023;DK1;1238.75;166.479.996
03/03/2023;03/03/2023;DK1;1.453.869.995;195.389.999
03/03/2023;03/03/2023;DK1;1.391.660.034;187.029.999
03/03/2023;03/03/2023;DK1;1.206.829.956;162.190.002
03/03/2023;03/03/2023;DK1;100.451.001;135
03/03/2023;03/03/2023;DK1;950.789.978;127.779.999
03/03/2023;03/03/2023;DK1;955.630.005;128.429.993
03/03/2023;03/03/2023;DK1;971.700.012;130.589.996
03/03/2023;03/03/2023;DK1;968.650.024;130.179.993
02/03/2023;03/03/2023;DK1;1.043.949.951;140.300.003
02/03/2023;02/03/2023;DK1;1.041.219.971;139.899.994
02/03/2023;02/03/2023;DK1;1078.05.00;144.910.004
02/03/2023;02/03/2023;DK1;1.172.650.024;157.559.998
02/03/2023;02/03/2023;DK1;1.131.869.995;152.080.002
02/03/2023;02/03/2023;DK1;1.186.640.015;159.440.002
02/03/2023;02/03/2023;DK1;1.376.209.961;184.910.004
02/03/2023;02/03/2023;DK1;1.238.290.039;166.380.005
02/03/2023;02/03/2023;DK1;1.136.030.029;152.639.999
02/03/2023;02/03/2023;DK1;95.726.001;128.619.995
02/03/2023;02/03/2023;DK1;875.919.983;117.690.002
02/03/2023;02/03/2023;DK1;84.577.002;113.639.999
02/03/2023;02/03/2023;DK1;858.799.988;115.389.999
02/03/2023;02/03/2023;DK1;869.219.971;116.790.001
02/03/2023;02/03/2023;DK1;925.559.998;124.360.001
02/03/2023;02/03/2023;DK1;1.052.680.054;141.440.002
02/03/2023;02/03/2023;DK1;1.321.949.951;177.619.995
02/03/2023;02/03/2023;DK1;1.347.920.044;181.110.001
02/03/2023;02/03/2023;DK1;1.227.949.951;164.990.005
02/03/2023;02/03/2023;DK1;1.009.059.998;135.580.002
02/03/2023;02/03/2023;DK1;967.609.985;130.009.995
02/03/2023;02/03/2023;DK1;978.469.971;131.470.001
02/03/2023;02/03/2023;DK1;96.776.001;130.029.999
02/03/2023;02/03/2023;DK1;956.890.015;128.570.007
01/03/2023;02/03/2023;DK1;936.419.983;125.82
01/03/2023;01/03/2023;DK1;978.780.029;131.509.995
01/03/2023;01/03/2023;DK1;1.057.219.971;142.050.003
01/03/2023;01/03/2023;DK1;1.058.859.985;142.270.004
01/03/2023;01/03/2023;DK1;1.182.180.054;158.839.996
01/03/2023;01/03/2023;DK1;1.325.530.029;178.100.006
01/03/2023;01/03/2023;DK1;1.367.130.005;183.690.002
01/03/2023;01/03/2023;DK1;1.211.209.961;162.740.005
01/03/2023;01/03/2023;DK1;98.398.999;132.210.007
01/03/2023;01/03/2023;DK1;892.070.007;119.860.001
01/03/2023;01/03/2023;DK1;856.940.002;115.139.999
01/03/2023;01/03/2023;DK1;849.349.976;114.120.003
01/03/2023;01/03/2023;DK1;860.070.007;115.559.998
01/03/2023;01/03/2023;DK1;88.172.998;118.470.001
01/03/2023;01/03/2023;DK1;942.900.024;126.690.002
01/03/2023;01/03/2023;DK1;113.797.998;152.899.994
01/03/2023;01/03/2023;DK1;1.384.550.049;186.029.999
01/03/2023;01/03/2023;DK1;1.384.550.049;186.029.999
01/03/2023;01/03/2023;DK1;121.648.999;163.449.997
01/03/2023;01/03/2023;DK1;105.201.001;141.350.006
01/03/2023;01/03/2023;DK1;971.859.985;130.580.002
01/03/2023;01/03/2023;DK1;950.119.995;127.660.004
01/03/2023;01/03/2023;DK1;930.030.029;124.959.999
01/03/2023;01/03/2023;DK1;933.75;125.459.999
28/02/2023;01/03/2023;DK1;990.460.022;133.080.002
28/02/2023;28/02/2023;DK1;1.057.839.966;142.139.999
28/02/2023;28/02/2023;DK1;1.144.469.971;153.779.999
28/02/2023;28/02/2023;DK1;1.177.880.005;158.270.004
28/02/2023;28/02/2023;DK1;1.301.569.946;174.889.999
28/02/2023;28/02/2023;DK1;1.442.160.034;193.779.999
28/02/2023;28/02/2023;DK1;1.442.829.956;193.869.995
28/02/2023;28/02/2023;DK1;1.288.469.971;173.130.005
28/02/2023;28/02/2023;DK1;1.121.619.995;150.710.007
28/02/2023;28/02/2023;DK1;96.748.999;130
28/02/2023;28/02/2023;DK1;868.880.005;116.75
28/02/2023;28/02/2023;DK1;865.75;116.330.002
28/02/2023;28/02/2023;DK1;868.580.017;116.709.999
28/02/2023;28/02/2023;DK1;902.070.007;121.209.999
28/02/2023;28/02/2023;DK1;970.320.007;130.380.005
28/02/2023;28/02/2023;DK1;1.193.060.059;160.309.998
28/02/2023;28/02/2023;DK1;1.384.550.049;186.039.993
28/02/2023;28/02/2023;DK1;1.324.640.015;177.990.005
28/02/2023;28/02/2023;DK1;1.209.140.015;162.470.001
28/02/2023;28/02/2023;DK1;1.052.410.034;141.410.004
28/02/2023;28/02/2023;DK1;939.580.017;126.25.00
28/02/2023;28/02/2023;DK1;92.722.998;124.589.996
28/02/2023;28/02/2023;DK1;921.570.007;123.830.002
28/02/2023;28/02/2023;DK1;928.940.002;124.82
27/02/2023;28/02/2023;DK1;99.726.001;134
27/02/2023;27/02/2023;DK1;111.248.999;149.460.007
27/02/2023;27/02/2023;DK1;114.226.001;153.460.007
27/02/2023;27/02/2023;DK1;1.193.170.044;160.300.003
27/02/2023;27/02/2023;DK1;1.298.800.049;174.490.005
27/02/2023;27/02/2023;DK1;146.998.999;197.490.005
27/02/2023;27/02/2023;DK1;1.414.319.946;190.009.995
27/02/2023;27/02/2023;DK1;127.051.001;170.690.002
27/02/2023;27/02/2023;DK1;1.142.189.941;153.449.997
27/02/2023;27/02/2023;DK1;98.401.001;132.199.997
27/02/2023;27/02/2023;DK1;978.880.005;131.509.995
27/02/2023;27/02/2023;DK1;776.719.971;104.349.998
27/02/2023;27/02/2023;DK1;833.809.998;112.019.997
27/02/2023;27/02/2023;DK1;85.852.002;115.339.996
27/02/2023;27/02/2023;DK1;883.080.017;118.639.999
27/02/2023;27/02/2023;DK1;906.599.976;121.800.003
27/02/2023;27/02/2023;DK1;1.391.540.039;186.949.997
27/02/2023;27/02/2023;DK1;1.389.380.005;186.660.004
27/02/2023;27/02/2023;DK1;1.222.430.054;164.229.996
27/02/2023;27/02/2023;DK1;1.040.810.059;139.830.002
27/02/2023;27/02/2023;DK1;89.372.998;120.07.00
27/02/2023;27/02/2023;DK1;930.650.024;125.029.999
27/02/2023;27/02/2023;DK1;98.922.998;132.899.994
27/02/2023;27/02/2023;DK1;989.299.988;132.910.004
26/02/2023;27/02/2023;DK1;91.427.002;122.830.002
26/02/2023;26/02/2023;DK1;989.820.007;132.979.996
26/02/2023;26/02/2023;DK1;1.029.349.976;138.289.993
26/02/2023;26/02/2023;DK1;1.054.280.029;141.639.999
26/02/2023;26/02/2023;DK1;1.143.599.976;153.639.999
26/02/2023;26/02/2023;DK1;1.167.939.941;156.910.004
26/02/2023;26/02/2023;DK1;1.144.050.049;153.699.997
26/02/2023;26/02/2023;DK1;966.900.024;129.899.994
26/02/2023;26/02/2023;DK1;736.299.988;98.919.998
26/02/2023;26/02/2023;DK1;63.298.999;85.040.001
26/02/2023;26/02/2023;DK1;411.470.001;55.279.999
26/02/2023;26/02/2023;DK1;409.390.015;55
26/02/2023;26/02/2023;DK1;632.690.002;85
26/02/2023;26/02/2023;DK1;691.789.978;92.940.002
26/02/2023;26/02/2023;DK1;724.539.978;97.339.996
26/02/2023;26/02/2023;DK1;785.570.007;105.540.001
26/02/2023;26/02/2023;DK1;81.147.998;109.019.997
26/02/2023;26/02/2023;DK1;815.419.983;109.550.003
26/02/2023;26/02/2023;DK1;795.099.976;106.82
26/02/2023;26/02/2023;DK1;78.401.001;105.330.002
26/02/2023;26/02/2023;DK1;773.219.971;103.879.997
26/02/2023;26/02/2023;DK1;77.426.001;104.019.997
26/02/2023;26/02/2023;DK1;763.390.015;102.559.998
26/02/2023;26/02/2023;DK1;764.659.973;102.730.003
25/02/2023;26/02/2023;DK1;751.409.973;100.949.997
25/02/2023;25/02/2023;DK1;715.619.995;96.139.999
25/02/2023;25/02/2023;DK1;716.140.015;96.209.999
25/02/2023;25/02/2023;DK1;714.05.00;95.989.998
25/02/2023;25/02/2023;DK1;717.400.024;96.379.997
25/02/2023;25/02/2023;DK1;736.909.973;99
25/02/2023;25/02/2023;DK1;73.697.998;99.010.002
25/02/2023;25/02/2023;DK1;71.047.998;95.449.997
25/02/2023;25/02/2023;DK1;60.851.001;81.75
25/02/2023;25/02/2023;DK1;498.859.985;67.019.997
25/02/2023;25/02/2023;DK1;389.670.013;52.349.998
25/02/2023;25/02/2023;DK1;260.890.015;35.049.999
25/02/2023;25/02/2023;DK1;352.450.012;47.349.998
25/02/2023;25/02/2023;DK1;408.649.994;54.900.002
25/02/2023;25/02/2023;DK1;553.799.988;74.400.002
25/02/2023;25/02/2023;DK1;64.772.998;87.019.997
25/02/2023;25/02/2023;DK1;669.099.976;89.889.999
25/02/2023;25/02/2023;DK1;628.75;84.470.001
25/02/2023;25/02/2023;DK1;571.440.002;76.769.997
25/02/2023;25/02/2023;DK1;580.369.995;77.970.001
25/02/2023;25/02/2023;DK1;610.590.027;82.029.999
25/02/2023;25/02/2023;DK1;559.969.971;75.230.003
25/02/2023;25/02/2023;DK1;58.751.001;78.93
25/02/2023;25/02/2023;DK1;618.849.976;83.139.999
24/02/2023;25/02/2023;DK1;673.780.029;90.519.997
24/02/2023;24/02/2023;DK1;584.830.017;78.580.002
24/02/2023;24/02/2023;DK1;65.098.999;87.470.001
24/02/2023;24/02/2023;DK1;66.602.002;89.489.998
24/02/2023;24/02/2023;DK1;649.869.995;87.32.00
24/02/2023;24/02/2023;DK1;662.450.012;89.010.002
24/02/2023;24/02/2023;DK1;71.848.999;96.540.001
24/02/2023;24/02/2023;DK1;725.119.995;97.43.00
24/02/2023;24/02/2023;DK1;713.210.022;95.830.002
24/02/2023;24/02/2023;DK1;679.119.995;91.25.00
24/02/2023;24/02/2023;DK1;681.280.029;91.540.001
24/02/2023;24/02/2023;DK1;687.090.027;92.32.00
24/02/2023;24/02/2023;DK1;71.351.001;95.870.003
24/02/2023;24/02/2023;DK1;722.440.002;97.07.00
24/02/2023;24/02/2023;DK1;734.640.015;98.709.999
24/02/2023;24/02/2023;DK1;746.919.983;100.360.001
24/02/2023;24/02/2023;DK1;766.05.00;102.989.998
24/02/2023;24/02/2023;DK1;75.123.999;100.940.002
24/02/2023;24/02/2023;DK1;707.400.024;95.050.003
24/02/2023;24/02/2023;DK1;679.869.995;91.349.998
24/02/2023;24/02/2023;DK1;656.869.995;88.260.002
24/02/2023;24/02/2023;DK1;66.327.002;89.120.003
24/02/2023;24/02/2023;DK1;666.840.027;89.599.998
24/02/2023;24/02/2023;DK1;706.960.022;94.989.998
23/02/2023;24/02/2023;DK1;720.210.022;96.769.997
23/02/2023;23/02/2023;DK1;724.830.017;97.349.998
23/02/2023;23/02/2023;DK1;748.210.022;100.489.998
23/02/2023;23/02/2023;DK1;79.452.002;106.709.999
23/02/2023;23/02/2023;DK1;775.830.017;104.199.997
23/02/2023;23/02/2023;DK1;832.340.027;111.790.001
23/02/2023;23/02/2023;DK1;918.340.027;123.339.996
23/02/2023;23/02/2023;DK1;89.801.001;120.610.001
23/02/2023;23/02/2023;DK1;818.940.002;109.989.998
23/02/2023;23/02/2023;DK1;821.25.00;110.300.003
23/02/2023;23/02/2023;DK1;819.159.973;110.019.997
23/02/2023;23/02/2023;DK1;806.429.993;108.309.998
23/02/2023;23/02/2023;DK1;848.349.976;113.940.002
23/02/2023;23/02/2023;DK1;891.539.978;119.739.998
23/02/2023;23/02/2023;DK1;1.041.640.015;139.899.994
23/02/2023;23/02/2023;DK1;1.220.780.029;163.960.007
23/02/2023;23/02/2023;DK1;132.576.001;178.059.998
23/02/2023;23/02/2023;DK1;1265.75;170
23/02/2023;23/02/2023;DK1;1.146.469.971;153.979.996
23/02/2023;23/02/2023;DK1;967.409.973;129.929.993
23/02/2023;23/02/2023;DK1;931.969.971;125.169.998
23/02/2023;23/02/2023;DK1;929.059.998;124.779.999
23/02/2023;23/02/2023;DK1;960.409.973;128.990.005
23/02/2023;23/02/2023;DK1;978.280.029;131.389.999
22/02/2023;23/02/2023;DK1;1.002.700.012;134.669.998
22/02/2023;22/02/2023;DK1;1.001.130.005;134.449.997
22/02/2023;22/02/2023;DK1;107.848.999;144.839.996
22/02/2023;22/02/2023;DK1;1.146.849.976;154.020.004
22/02/2023;22/02/2023;DK1;1.206.709.961;162.059.998
22/02/2023;22/02/2023;DK1;1.286.160.034;172.729.996
22/02/2023;22/02/2023;DK1;1.303.069.946;175
22/02/2023;22/02/2023;DK1;1.228.680.054;165.009.995
22/02/2023;22/02/2023;DK1;1.168.670.044;156.949.997
22/02/2023;22/02/2023;DK1;1.123.619.995;150.899.994
22/02/2023;22/02/2023;DK1;1.012.070.007;135.919.998
22/02/2023;22/02/2023;DK1;938.799.988;126.080.002
22/02/2023;22/02/2023;DK1;941.559.998;126.449.997
22/02/2023;22/02/2023;DK1;1.020.039.978;136.990.005
22/02/2023;22/02/2023;DK1;1135.75;152.529.999
22/02/2023;22/02/2023;DK1;122.526.001;164.550.003
22/02/2023;22/02/2023;DK1;1.313.050.049;176.339.996
22/02/2023;22/02/2023;DK1;1.289.140.015;173.130.005
22/02/2023;22/02/2023;DK1;1.172.689.941;157.490.005
22/02/2023;22/02/2023;DK1;1.036.420.044;139.190.002
22/02/2023;22/02/2023;DK1;96.448.999;129.529.999
22/02/2023;22/02/2023;DK1;957.049.988;128.529.999
22/02/2023;22/02/2023;DK1;933;125.300.003
22/02/2023;22/02/2023;DK1;957.049.988;128.529.999
21/02/2023;22/02/2023;DK1;1.041.709.961;139.899.994
21/02/2023;21/02/2023;DK1;1.061.800.049;142.580.002
21/02/2023;21/02/2023;DK1;1.140.880.005;153.199.997
21/02/2023;21/02/2023;DK1;1.182.589.966;158.800.003
21/02/2023;21/02/2023;DK1;126.598.999;170
21/02/2023;21/02/2023;DK1;1.318.869.995;177.100.006
21/02/2023;21/02/2023;DK1;1.326.540.039;178.130.005
21/02/2023;21/02/2023;DK1;1.227.640.015;164.850.006
21/02/2023;21/02/2023;DK1;1.109.530.029;148.990.005
21/02/2023;21/02/2023;DK1;972.130.005;130.539.993
21/02/2023;21/02/2023;DK1;80.598.999;108.230.003
21/02/2023;21/02/2023;DK1;77.098.999;103.529.999
21/02/2023;21/02/2023;DK1;762.05.00;102.389.999
21/02/2023;21/02/2023;DK1;756.099.976;101.529.999
21/02/2023;21/02/2023;DK1;758.929.993;101.910.004
21/02/2023;21/02/2023;DK1;759.890.015;102.040.001
21/02/2023;21/02/2023;DK1;753.640.015;101.199.997
21/02/2023;21/02/2023;DK1;722.580.017;97.029.999
21/02/2023;21/02/2023;DK1;660.25.00;88.660.004
21/02/2023;21/02/2023;DK1;590.549.988;79.300.003
21/02/2023;21/02/2023;DK1;514.960.022;69.150.002
21/02/2023;21/02/2023;DK1;396.779.999;53.279.999
21/02/2023;21/02/2023;DK1;355.670.013;47.759.998
21/02/2023;21/02/2023;DK1;342.640.015;46.009.998
20/02/2023;21/02/2023;DK1;376.070.007;50.05.00
20/02/2023;20/02/2023;DK1;511.130.005;68.639.999
20/02/2023;20/02/2023;DK1;628.419.983;84.389.999
20/02/2023;20/02/2023;DK1;614.640.015;82.540.001
20/02/2023;20/02/2023;DK1;635.419.983;85.330.002
20/02/2023;20/02/2023;DK1;64.397.998;86.480.003
20/02/2023;20/02/2023;DK1;66.826.001;89.739.998
20/02/2023;20/02/2023;DK1;707.349.976;94.989.998
20/02/2023;20/02/2023;DK1;425.570.007;57.150.002
20/02/2023;20/02/2023;DK1;389.75;52.34.00
20/02/2023;20/02/2023;DK1;309.179.993;41.52.00
20/02/2023;20/02/2023;DK1;163.899.994;22.01
20/02/2023;20/02/2023;DK1;177.300.003;23.809.999
20/02/2023;20/02/2023;DK1;178.199.997;102.291.666.666.667
20/02/2023;20/02/2023;DK1;312.459.991;41.959.999
20/02/2023;20/02/2023;DK1;371.730.011;49.919.998
20/02/2023;20/02/2023;DK1;564.080.017;75.75
20/02/2023;20/02/2023;DK1;582.169.983;78.18.00
20/02/2023;20/02/2023;DK1;538.390.015;72.300.003
20/02/2023;20/02/2023;DK1;28.476.001;38.240.002
20/02/2023;20/02/2023;DK1;216.919.998;29.129.999
20/02/2023;20/02/2023;DK1;253.179.993;34
20/02/2023;20/02/2023;DK1;363.839.996;48.860.001
20/02/2023;20/02/2023;DK1;380.220.001;51.060.001
19/02/2023;20/02/2023;DK1;587.309.998;78.870.003
19/02/2023;19/02/2023;DK1;645.840.027;86.730.003
19/02/2023;19/02/2023;DK1;659.390.015;88.550.003
19/02/2023;19/02/2023;DK1;704.219.971;94.57.00
19/02/2023;19/02/2023;DK1;717.700.012;96.379.997
19/02/2023;19/02/2023;DK1;751.580.017;100.93
19/02/2023;19/02/2023;DK1;794.619.995;106.709.999
19/02/2023;19/02/2023;DK1;78.301.001;105.150.002
19/02/2023;19/02/2023;DK1;72.447.998;97.290.001
19/02/2023;19/02/2023;DK1;682.179.993;91.610.001
19/02/2023;19/02/2023;DK1;646.960.022;86.879.997
19/02/2023;19/02/2023;DK1;655.219.971;87.989.998
19/02/2023;19/02/2023;DK1;715.539.978;96.089.996
19/02/2023;19/02/2023;DK1;75.172.998;100.949.997
19/02/2023;19/02/2023;DK1;781.289.978;104.919.998
19/02/2023;19/02/2023;DK1;881.080.017;118.32.00
19/02/2023;19/02/2023;DK1;847.869.995;113.860.001
19/02/2023;19/02/2023;DK1;80.252.002;107.769.997
19/02/2023;19/02/2023;DK1;73.348.999;98.05.00
19/02/2023;19/02/2023;DK1;728.130.005;97.779.999
19/02/2023;19/02/2023;DK1;689.179.993;92.550.003
19/02/2023;19/02/2023;DK1;692.530.029;93
19/02/2023;19/02/2023;DK1;741.159.973;99.529.999
19/02/2023;19/02/2023;DK1;775.340.027;104.120.003
18/02/2023;19/02/2023;DK1;811.969.971;109.040.001
18/02/2023;18/02/2023;DK1;846.320.007;113.660.004
18/02/2023;18/02/2023;DK1;80.923.999;108.68
18/02/2023;18/02/2023;DK1;799.630.005;107.389.999
18/02/2023;18/02/2023;DK1;797.849.976;107.150.002
18/02/2023;18/02/2023;DK1;798.219.971;107.199.997
18/02/2023;18/02/2023;DK1;798.960.022;107.300.003
18/02/2023;18/02/2023;DK1;780.940.002;104.879.997
18/02/2023;18/02/2023;DK1;732.539.978;98.379.997
18/02/2023;18/02/2023;DK1;678.710.022;91.150.002
18/02/2023;18/02/2023;DK1;643.119.995;86.370.003
18/02/2023;18/02/2023;DK1;620.179.993;83.290.001
18/02/2023;18/02/2023;DK1;703.429.993;94.470.001
18/02/2023;18/02/2023;DK1;764.340.027;102.650.002
18/02/2023;18/02/2023;DK1;797.179.993;107.059.998
18/02/2023;18/02/2023;DK1;784.070.007;105.300.003
18/02/2023;18/02/2023;DK1;710.280.029;95.389.999
18/02/2023;18/02/2023;DK1;661.359.985;88.82
18/02/2023;18/02/2023;DK1;61.251.001;82.260.002
18/02/2023;18/02/2023;DK1;521.969.971;70.099.998
18/02/2023;18/02/2023;DK1;468.950.012;62.98
18/02/2023;18/02/2023;DK1;330.679.993;44.41.00
18/02/2023;18/02/2023;DK1;266.720.001;35.82
18/02/2023;18/02/2023;DK1;271.329.987;36.439.999
17/02/2023;18/02/2023;DK1;209.529.999;28.139.999
17/02/2023;17/02/2023;DK1;165.529.999;22.219.999
17/02/2023;17/02/2023;DK1;326.450.012;43.82
17/02/2023;17/02/2023;DK1;349.399.994;46.900.002
17/02/2023;17/02/2023;DK1;446.690.002;59.959.999
17/02/2023;17/02/2023;DK1;633.609.985;85.050.003
17/02/2023;17/02/2023;DK1;674.429.993;90.529.999
17/02/2023;17/02/2023;DK1;595.390.015;79.919.998
17/02/2023;17/02/2023;DK1;51.872.998;69.629.997
17/02/2023;17/02/2023;DK1;251.130.005;33.709.999
17/02/2023;17/02/2023;DK1;27.326.001;36.68
17/02/2023;17/02/2023;DK1;503.829.987;67.629.997
17/02/2023;17/02/2023;DK1;640.159.973;85.93
17/02/2023;17/02/2023;DK1;640.309.998;85.949.997
17/02/2023;17/02/2023;DK1;651.559.998;87.459.999
17/02/2023;17/02/2023;DK1;662.960.022;88.989.998
17/02/2023;17/02/2023;DK1;700.359.985;94.010.002
17/02/2023;17/02/2023;DK1;700.359.985;94.010.002
17/02/2023;17/02/2023;DK1;661.619.995;88.809.998
17/02/2023;17/02/2023;DK1;640.309.998;85.949.997
17/02/2023;17/02/2023;DK1;595.840.027;79.980.003
17/02/2023;17/02/2023;DK1;64.097.998;86.040.001
17/02/2023;17/02/2023;DK1;688.809.998;92.459.999
17/02/2023;17/02/2023;DK1;731.719.971;98.220.001
16/02/2023;17/02/2023;DK1;775.450.012;104.089.996
16/02/2023;16/02/2023;DK1;774.460.022;103.93
16/02/2023;16/02/2023;DK1;827;110.980.003
16/02/2023;16/02/2023;DK1;977.219.971;131.139.999
16/02/2023;16/02/2023;DK1;96.797.998;129.899.994
16/02/2023;16/02/2023;DK1;1.152.410.034;154.649.994
16/02/2023;16/02/2023;DK1;1.240.939.941;166.529.999
16/02/2023;16/02/2023;DK1;123.698.999;166
16/02/2023;16/02/2023;DK1;1.050.400.024;140.960.007
16/02/2023;16/02/2023;DK1;1.005.619.995;134.949.997
16/02/2023;16/02/2023;DK1;953.299.988;127.93
16/02/2023;16/02/2023;DK1;884;118.629.997
16/02/2023;16/02/2023;DK1;880.650.024;118.18.00
16/02/2023;16/02/2023;DK1;990.640.015;132.940.002
16/02/2023;16/02/2023;DK1;1.119.849.976;150.279.999
16/02/2023;16/02/2023;DK1;124.027.002;166.440.002
16/02/2023;16/02/2023;DK1;1.306.589.966;175.339.996
16/02/2023;16/02/2023;DK1;1.240.719.971;166.05.00
16/02/2023;16/02/2023;DK1;1.058.969.971;142.110.001
16/02/2023;16/02/2023;DK1;798.460.022;107.150.002
16/02/2023;16/02/2023;DK1;766.710.022;102.889.999
16/02/2023;16/02/2023;DK1;72.072.998;96.720.001
16/02/2023;16/02/2023;DK1;73.601.001;98.769.997
16/02/2023;16/02/2023;DK1;682.950.012;91.650.002
15/02/2023;16/02/2023;DK1;67.826.001;91.019.997
15/02/2023;15/02/2023;DK1;696.030.029;93.410.004
15/02/2023;15/02/2023;DK1;769.719.971;103.300.003
15/02/2023;15/02/2023;DK1;835.070.007;112.07.00
15/02/2023;15/02/2023;DK1;894.900.024;120.099.998
15/02/2023;15/02/2023;DK1;1.191.540.039;159.910.004
15/02/2023;15/02/2023;DK1;1.292.949.951;173.520.004
15/02/2023;15/02/2023;DK1;118.327.002;158.800.003
15/02/2023;15/02/2023;DK1;1.080.369.995;144.990.005
15/02/2023;15/02/2023;DK1;959.059.998;128.710.007
15/02/2023;15/02/2023;DK1;904.440.002;121.379.997
15/02/2023;15/02/2023;DK1;904.960.022;121.449.997
15/02/2023;15/02/2023;DK1;900.039.978;120.790.001
15/02/2023;15/02/2023;DK1;98.477.002;132.160.004
15/02/2023;15/02/2023;DK1;113.647.998;152.520.004
15/02/2023;15/02/2023;DK1;1.275.819.946;171.220.001
15/02/2023;15/02/2023;DK1;140.651.001;188.759.995
15/02/2023;15/02/2023;DK1;137.848.999;185
15/02/2023;15/02/2023;DK1;1.201.150.024;161.199.997
15/02/2023;15/02/2023;DK1;1.017.330.017;136.529.999
15/02/2023;15/02/2023;DK1;943.780.029;126.660.004
15/02/2023;15/02/2023;DK1;968.75;130.009.995
15/02/2023;15/02/2023;DK1;968.669.983;130
15/02/2023;15/02/2023;DK1;975.75;130.949.997
14/02/2023;15/02/2023;DK1;100.451.001;134.809.998
14/02/2023;14/02/2023;DK1;105.573.999;141.729.996
14/02/2023;14/02/2023;DK1;112.501.001;151.029.999
14/02/2023;14/02/2023;DK1;1192.05.00;160.089.996
14/02/2023;14/02/2023;DK1;1.309.589.966;175.809.998
14/02/2023;14/02/2023;DK1;1.437.420.044;192.970.001
14/02/2023;14/02/2023;DK1;1.489.709.961;199.990.005
14/02/2023;14/02/2023;DK1;1.346.839.966;180.809.998
14/02/2023;14/02/2023;DK1;1.137.449.951;152.699.997
14/02/2023;14/02/2023;DK1;985.640.015;132.320.007
14/02/2023;14/02/2023;DK1;94.548.999;126.93
14/02/2023;14/02/2023;DK1;934.169.983;125.410.004
14/02/2023;14/02/2023;DK1;971.039.978;130.360.001
14/02/2023;14/02/2023;DK1;1.036.589.966;139.160.004
14/02/2023;14/02/2023;DK1;1.029.890.015;138.259.995
14/02/2023;14/02/2023;DK1;134.527.002;180.600.006
14/02/2023;14/02/2023;DK1;1.541.780.029;206.979.996
14/02/2023;14/02/2023;DK1;1.489.709.961;199.990.005
14/02/2023;14/02/2023;DK1;1.238.160.034;166.220.001
14/02/2023;14/02/2023;DK1;105.722.998;141.929.993
14/02/2023;14/02/2023;DK1;985.640.015;132.320.007
14/02/2023;14/02/2023;DK1;984.150.024;132.119.995
14/02/2023;14/02/2023;DK1;984.450.012;132.160.004
14/02/2023;14/02/2023;DK1;985.640.015;132.320.007
13/02/2023;14/02/2023;DK1;1.010.219.971;135.619.995
13/02/2023;13/02/2023;DK1;111.822.998;150.119.995
13/02/2023;13/02/2023;DK1;1.199.050.049;160.970.001
13/02/2023;13/02/2023;DK1;125.826.001;168.919.998
13/02/2023;13/02/2023;DK1;1.399.349.976;187.860.001
13/02/2023;13/02/2023;DK1;1.538.939.941;206.600.006
13/02/2023;13/02/2023;DK1;1.652.160.034;221.800.003
